0 
9.008401 8.536087 0.006214 0.003223
9.493489 11.474528 -0.001383 -0.006862
11.619193 12.265094 -0.004449 0.005404
11.069574 10.887537 0.005166 0.004724
8.912771 8.401140 0.006992 0.000335
11.875254 9.424384 0.006760 0.001816
11.597881 8.121946 0.002126 -0.006669
8.186468 11.598785 0.005613 0.004183
10.795748 10.193909 0.000248 -0.006996
8.831684 10.749586 -0.002738 -0.006442
12.373081 8.995382 -0.005637 -0.004150
8.986047 8.741069 -0.006435 -0.002755
11.853640 11.165354 -0.005101 -0.004794
10.369131 11.467203 -0.004322 0.005507
10.773988 11.572422 0.002709 -0.006455
8.653758 11.654196 -0.002751 0.006437
10.561489 11.624867 0.006784 -0.001727
11.087454 8.180110 -0.006781 0.001739
12.306051 8.215788 -0.003836 0.005855
9.543957 12.009201 0.003140 -0.006256
11.418922 11.378284 0.006345 0.002957
12.185289 10.425745 -0.006821 -0.001571
9.769377 8.993162 0.006993 0.000311
11.828569 10.005855 -0.000050 0.007000
8.248692 8.536816 0.003653 -0.005971
12.438595 10.277128 -0.001191 0.006898
10.240079 11.649434 -0.004794 0.005101
9.820345 10.148149 0.001130 -0.006908
9.903476 9.978358 0.003014 0.006318
10.983560 7.627256 -0.000198 -0.006997
8.224848 10.150875 -0.005267 0.004611
9.210277 7.845690 -0.005154 -0.004737
11.512845 9.697914 -0.006703 -0.002017
8.723555 7.529809 0.004978 0.004921
8.018302 7.841780 0.005205 0.004680
10.816294 11.449453 -0.006975 -0.000592
9.906977 8.867198 -0.006664 0.002141
9.173759 9.164867 0.006556 -0.002454
7.794646 11.110253 0.006840 0.001487
8.711910 9.744160 -0.001395 -0.006860
10.526874 8.028769 -0.004073 0.005693
9.089867 11.646278 -0.006752 -0.001848
10.492531 9.362445 0.002357 -0.006591
10.860121 11.011023 -0.006353 -0.002939
12.064518 11.721378 -0.000463 -0.006985
9.842033 8.732313 0.006538 0.002501
12.030106 10.605360 0.005566 0.004245
9.157288 10.386911 -0.003127 0.006263
8.261197 10.421857 -0.007000 -0.000022
11.622002 12.499907 0.005916 -0.003742
9.209114 8.628241 0.006683 0.002081
10.931937 9.254695 0.005182 -0.004706
12.365309 9.702126 0.002621 -0.006491
12.474035 10.502248 -0.006617 0.002283
9.179264 10.558453 -0.005655 0.004126
9.598558 12.410397 0.000809 0.006953
10.538731 11.802018 -0.003800 -0.005879
8.358375 11.242817 0.006870 -0.001343
12.120436 7.802879 0.003423 -0.006106
12.478664 12.422871 -0.002378 -0.006584
7.778329 7.722528 -0.006726 0.001940
7.967989 9.778667 -0.005315 0.004555
7.810774 9.667782 0.001134 0.006908
9.712521 12.264985 0.005945 0.003696
10.233249 9.503157 0.004055 -0.005706
7.632168 11.787437 -0.006221 0.003209
10.274659 11.221217 -0.006268 0.003117
8.413086 7.922857 -0.006643 0.002207
12.021315 11.879456 -0.006992 -0.000340
10.047960 10.023367 -0.000635 0.006971
9.114630 10.065713 0.003493 -0.006066
9.420061 8.741231 0.003122 -0.006265
11.628134 10.723280 -0.006992 -0.000329
11.364983 9.224398 -0.005079 -0.004817
7.782444 8.470549 -0.006230 -0.003192
8.768983 11.633642 -0.006970 -0.000650
12.325054 8.316984 0.006175 0.003297
8.186017 8.833622 0.006933 -0.000964
8.178068 10.898407 -0.003426 -0.006104
8.198733 12.159048 0.005006 -0.004893
9.691803 10.384889 0.001597 0.006815
10.498305 10.143493 -0.004366 -0.005472
7.605039 8.946130 -0.004415 0.005432
7.929216 8.719728 -0.002256 -0.006627
11.402332 11.802452 0.003805 0.005876
9.341181 9.590535 -0.001907 -0.006735
11.784380 10.269203 0.005383 -0.004475
11.637396 11.990808 0.004278 -0.005541
9.710155 9.416372 -0.004686 0.005200
11.608616 9.295777 -0.005712 -0.004046
11.101063 9.190649 0.005663 0.004115
11.043894 11.059952 -0.002772 0.006428
12.436670 7.828465 -0.005895 0.003775
12.353708 9.431470 -0.006890 0.001237
9.652565 10.564709 0.001094 0.006914
8.140180 10.109499 0.002157 0.006659
11.646326 9.714094 -0.006930 -0.000987
8.839281 7.637700 -0.005778 0.003951
8.395577 9.412603 0.005538 0.004282
9.738487 10.611525 -0.004790 -0.005104
8.947720 7.850500 -0.004285 -0.005535
8.540254 11.494932 -0.006698 0.002034
8.751140 7.796743 0.002814 -0.006410
8.274018 12.336931 -0.001146 0.006905
9.206022 7.545213 -0.003002 0.006323
9.607145 10.028737 0.006134 0.003372
9.984425 7.530909 -0.005350 0.004514
9.975245 10.834688 -0.006080 0.003468
7.593540 9.342411 0.006977 0.000572
11.172979 7.549486 0.006984 0.000473
8.755483 11.962532 -0.006968 0.000670
12.326905 11.738081 0.006210 -0.003230
10.268658 11.457138 -0.000147 -0.006998
8.338541 8.331881 0.003144 0.006254
9.491806 9.644751 0.006430 0.002768
9.784061 12.101404 0.001825 -0.006758
9.377992 8.774101 -0.001330 0.006872
11.111164 8.490025 -0.002280 -0.006618
8.679365 10.053555 -0.006036 -0.003544
11.391655 9.124090 -0.006661 -0.002151
10.020256 11.463250 -0.001247 -0.006888
11.071650 7.894319 0.006898 -0.001193
8.291151 10.459685 -0.000326 0.006992
10.566205 7.908559 -0.003555 -0.006030
8.245574 11.201530 0.006220 -0.003212
9.608612 9.408617 0.002611 0.006495
7.905936 8.985577 -0.006958 -0.000770
10.102084 11.502160 -0.003953 -0.005777
10.994477 10.330946 -0.006736 0.001905
8.106842 11.007853 0.003152 0.006250
8.579368 8.875756 0.006493 0.002616
8.965358 9.702526 -0.005171 0.004718
8.268406 8.733438 -0.000039 0.007000
9.098710 10.100470 -0.002059 0.006690
12.272765 9.178792 -0.004033 -0.005721
8.763242 8.509240 -0.005344 0.004521
8.555111 11.473459 0.006357 0.002930
11.351192 11.479869 -0.006562 0.002438
7.719520 10.108935 0.000968 -0.006933
8.392101 8.878734 -0.005142 -0.004750
9.471416 8.686086 -0.004701 0.005186
8.315039 10.172510 0.006846 -0.001461
8.824405 8.679414 0.006904 0.001156
9.362985 10.282826 -0.004351 0.005483
7.904589 7.938212 0.006232 0.003188
10.906065 9.479673 0.006475 -0.002659
8.138032 9.434503 0.002059 -0.006690
11.561771 8.114625 -0.004505 -0.005358
10.701520 8.601816 0.006987 0.000422
9.320487 12.493263 -0.002554 -0.006517
7.503003 10.565189 0.002569 0.006512
10.926428 11.685158 0.006821 0.001575
9.686091 10.068026 -0.001658 0.006801
10.014444 7.999997 -0.004379 -0.005461
9.883289 7.945539 0.006896 0.001202
11.843985 11.363984 0.005419 -0.004431
10.632800 10.597219 -0.003445 0.006093
10.343880 10.760092 -0.006817 -0.001588
9.133802 12.133427 -0.006167 -0.003311
7.840001 11.163184 0.003762 0.005903
10.412430 9.908377 0.001235 -0.006890
8.262922 12.413994 0.005245 -0.004635
12.377600 11.228624 0.004053 0.005707
8.690810 9.215753 -0.005193 0.004694
11.638152 9.574973 -0.006661 0.002152
9.250443 9.044030 -0.006975 -0.000591
10.890126 10.608897 0.005627 0.004164
8.907017 11.138920 -0.002636 0.006485
11.004805 8.178675 -0.004318 -0.005510
11.406243 7.519930 0.005638 -0.004148
11.829473 7.984871 0.005087 -0.004809
10.148087 10.639863 -0.007000 0.000047
7.990229 11.365917 -0.003663 0.005965
7.512128 11.815516 -0.006938 0.000926
8.954595 8.145978 0.003178 0.006237
8.608052 8.318560 -0.006948 -0.000853
12.414950 9.224368 -0.006308 0.003034
10.370083 11.852033 0.001044 0.006922
9.140075 8.102923 0.006919 0.001064
8.110062 7.650903 0.006945 -0.000877
8.110290 11.941615 0.003446 0.006093
11.081613 9.373173 -0.006835 -0.001513
8.142751 9.626942 -0.006362 -0.002921
10.479399 11.541048 -0.006277 0.003098
10.940042 7.671515 0.003170 -0.006241
10.406775 12.298173 -0.005239 0.004643
9.349919 12.369766 0.003232 0.006209
11.048162 10.513536 0.002918 -0.006363
9.666730 10.205812 0.003600 0.006004
10.845114 9.077003 0.003994 -0.005748
9.093311 9.659903 0.006833 0.001520
12.190431 10.361587 -0.006765 -0.001797
11.880884 12.483170 0.004557 -0.005314
10.624500 11.884507 0.006977 -0.000561
8.856570 9.821384 0.005426 -0.004422
10.831310 10.496377 0.005015 0.004884
8.270131 10.348778 0.002823 -0.006406
8.578264 10.932997 0.006416 -0.002799
10.706013 9.219561 -0.006954 0.000805
11.116886 10.538130 0.000181 0.006998
12.354280 9.711179 -0.005375 0.004484
11.961762 9.733317 0.004781 -0.005113
7.826303 12.333038 0.004106 -0.005669
9.563560 11.065178 0.000089 0.006999
8.939916 10.435855 -0.006999 -0.000131
11.598038 8.531663 0.006334 -0.002979
10.495960 8.456836 0.006931 0.000983
8.370732 8.301094 0.003965 0.005769
11.885116 9.829220 0.005034 0.004864
8.918561 8.227967 0.000007 -0.007000
9.198075 7.929163 0.006585 0.002375
8.049565 10.741779 0.002320 -0.006604
10.597711 11.536469 -0.005840 -0.003859
11.516951 8.218487 0.000026 0.007000
11.471601 7.531584 -0.006773 0.001767
8.452805 11.857173 -0.002366 0.006588
11.714622 12.176937 -0.006766 0.001796
11.004776 11.764759 -0.000433 -0.006987
10.457041 11.871340 -0.000305 -0.006993
10.921003 8.638126 -0.006012 0.003585
8.617720 9.633999 -0.000580 -0.006976
11.518116 12.317851 0.004516 -0.005348
10.044824 10.159241 0.006507 0.002580
8.936341 8.747557 0.003760 -0.005904
10.855742 9.860316 -0.001505 0.006836
11.414582 11.383783 0.002185 0.006650
9.470345 12.198568 -0.001733 0.006782
9.119549 7.568914 -0.003613 -0.005996
9.892152 7.640988 -0.003130 -0.006261
10.627340 9.838734 -0.000104 0.006999
12.195499 10.628555 -0.004389 0.005453
8.359236 11.684774 -0.002789 -0.006420
9.924453 11.137815 -0.002280 0.006618
10.551594 12.015195 0.006668 0.002131
12.039880 10.150253 -0.006493 0.002615
9.763902 8.871819 -0.006285 0.003083
9.842590 7.954400 -0.006085 -0.003460
12.425631 10.063990 -0.006988 -0.000404
8.659272 8.417294 0.002734 0.006444
10.872696 10.391027 -0.000868 -0.006946
10.488300 9.203793 0.002940 -0.006353
7.972611 11.173323 0.006964 0.000708
10.172114 10.448056 0.006979 -0.000536
8.348370 12.427998 -0.000062 0.007000
10.094400 10.397268 0.006871 0.001336
11.661671 8.213410 -0.005935 0.003711
8.454657 12.038410 -0.003933 -0.005790
9.018216 9.257272 0.001495 0.006838
9.049749 10.846940 0.006831 -0.001531
10.159698 12.193501 0.003498 -0.006063
8.274005 8.221605 0.006817 -0.001592
11.391728 10.638742 -0.004958 0.004942
11.519060 12.496429 -0.003577 0.006017
9.541858 7.603957 -0.004111 -0.005666
11.408141 11.417031 -0.001950 -0.006723
10.098538 9.514215 -0.001634 -0.006807
8.835689 8.504457 0.005639 0.004147
9.097206 7.993447 0.005435 0.004411
11.926426 7.962604 0.005024 0.004874
9.414735 9.082952 -0.004634 -0.005247
12.017632 11.378201 -0.005571 0.004239
10.996250 9.436126 0.006909 -0.001126
12.093773 9.453936 -0.003896 0.005816
11.172737 8.589211 0.006904 -0.001153
9.825487 9.524117 0.004925 -0.004974
12.240665 11.314924 0.003404 -0.006116
10.992408 9.110318 -0.000608 -0.006974
12.072346 11.442801 -0.006989 -0.000400
9.654226 9.411238 -0.006434 -0.002757
10.403584 10.707279 -0.003469 -0.006080
9.727565 11.062263 -0.006169 -0.003308
11.424904 11.583735 -0.006820 -0.001579
7.891937 10.410408 0.006952 0.000817
9.766977 9.363148 0.005580 0.004226
10.456749 9.396216 -0.004930 -0.004969
10.534608 10.828362 -0.005378 -0.004481
10.910267 11.696934 0.005366 -0.004496
9.985035 9.111115 -0.005136 -0.004756
7.996926 11.739594 0.001649 -0.006803
11.611427 10.280067 -0.006932 -0.000972
8.387914 10.278607 -0.001705 -0.006789
7.701467 12.279418 0.006741 -0.001885
7.881011 8.706450 0.003682 0.005954
9.836679 7.853171 0.006355 0.002934
11.938750 8.604465 0.005423 -0.004426
7.747731 8.031491 -0.001198 -0.006897
12.400217 8.367575 -0.005061 0.004835
9.879096 8.795061 0.004936 -0.004963
10.087048 11.843218 -0.005858 0.003833
7.815051 8.511330 0.003341 0.006151
12.294638 11.477916 0.006036 -0.003545
9.680243 9.749782 -0.005699 -0.004064
10.384386 8.105713 -0.005020 0.004879
12.429016 11.015427 0.005260 -0.004619
11.889059 7.832550 -0.005368 -0.004492
10.206131 9.033611 -0.002955 0.006346
11.704862 10.280204 -0.006255 -0.003142
9.236041 8.824510 -0.004295 -0.005527
9.427511 10.677793 -0.006523 -0.002540
11.456457 8.814057 -0.004355 0.005480
8.197414 10.463291 -0.004460 0.005395
8.613490 9.410254 0.002615 0.006493
8.711452 7.801931 -0.001341 -0.006870
10.997641 10.315681 0.006075 0.003477
9.770877 9.336087 0.002272 -0.006621
11.491446 11.142516 0.003088 0.006282
9.545388 10.173232 -0.006114 -0.003409
11.776207 8.689439 0.000589 0.006975
8.381653 10.225266 0.004530 -0.005336
9.165395 10.260754 0.004287 -0.005534
10.566948 8.524195 0.006850 0.001443
9.667471 10.170478 0.000935 0.006937
12.155846 8.001948 -0.000474 -0.006984
9.331868 10.276806 -0.005390 -0.004466
10.748812 9.640676 0.000263 0.006995
10.156450 10.544217 0.006858 0.001405
9.469912 12.182602 0.004389 0.005453
10.799992 10.279514 -0.005506 0.004322
11.270704 8.647230 0.000550 0.006978
9.682192 10.190613 0.006157 -0.003331
12.132731 9.524440 -0.002549 -0.006520
8.201708 7.815492 0.005881 0.003796
9.549343 8.774756 -0.003230 -0.006210
8.647845 8.670761 0.000279 -0.006994
8.872833 9.900417 -0.000975 -0.006932
9.702934 11.740545 0.003251 -0.006199
12.142517 9.430759 0.006714 -0.001981
8.768283 10.004236 -0.002518 -0.006531
12.217256 7.701290 0.006327 0.002995
11.146156 10.350660 0.006765 0.001798
12.354094 9.211837 -0.006448 -0.002723
9.203960 8.907882 -0.001273 -0.006883
12.401644 11.959562 -0.006932 -0.000972
8.535852 9.525391 -0.003847 -0.005848
7.818336 8.015876 -0.002850 -0.006394
11.057680 11.580181 0.005812 0.003901
9.279599 10.878681 0.006640 0.002215
11.801052 8.128528 0.004920 -0.004979
11.781232 12.014263 -0.004785 0.005109
9.185054 8.245892 -0.003218 -0.006216
8.033832 8.025188 0.000078 -0.007000
10.369585 11.421745 -0.005467 -0.004372
9.192795 12.168442 0.002083 0.006683
10.072441 8.148911 0.005846 -0.003850
11.676973 11.780151 0.006997 -0.000195
9.782038 10.122240 0.006991 0.000345
9.093893 11.939251 0.000278 0.006994
9.729398 7.714604 0.000654 -0.006969
11.127482 11.274268 -0.005440 0.004405
10.775286 7.732983 0.005104 -0.004791
11.885901 7.956126 -0.006991 -0.000349
9.737623 11.630135 -0.004552 0.005317
8.871526 11.221697 -0.003703 -0.005941
9.157250 12.047095 -0.003514 -0.006054
8.684207 10.218565 -0.006597 -0.002341
11.462526 10.685243 -0.005199 -0.004687
9.176039 12.185193 0.005311 -0.004560
10.673375 7.782871 0.006121 0.003396
12.463142 8.267496 0.003868 -0.005834
7.788837 11.478650 -0.005424 -0.004425
10.979773 7.532129 -0.006782 0.001732
8.273038 9.823951 0.003510 -0.006056
7.900619 12.287645 -0.006794 -0.001684
10.224041 9.353733 -0.006029 -0.003557
8.160782 10.475552 0.004861 0.005037
9.883582 9.855380 0.005120 0.004773
9.349483 8.719472 -0.006984 -0.000475
11.938696 10.153950 0.002820 0.006407
9.070753 10.220302 -0.000665 0.006968
11.052421 10.559578 0.006705 -0.002012
8.263984 10.252480 -0.001879 0.006743
8.842064 10.714378 0.005757 -0.003982
10.020357 10.083979 0.006949 0.000845
8.231398 7.643376 0.006667 -0.002133
7.832807 9.097320 -0.006544 -0.002486
11.295650 8.368272 -0.003434 0.006100
12.332242 8.049855 -0.006868 -0.001352
8.608533 11.964716 0.001859 0.006749
9.730615 10.880566 -0.002720 0.006450
11.255972 9.745794 0.001009 0.006927
12.171858 12.058149 -0.001711 0.006788
8.556986 12.351419 -0.006275 -0.003102
8.336121 10.419998 0.004374 0.005465
8.493843 11.469893 -0.005388 0.004469
12.029125 10.625180 -0.004407 -0.005439
8.622905 9.208292 -0.001083 0.006916
9.832005 11.806118 0.001258 0.006886
10.041193 9.608723 0.006001 0.003604
10.973412 10.875001 0.003503 0.006061
8.915236 11.907154 -0.006904 0.001154
10.189530 7.790554 -0.003432 0.006101
9.983411 8.282496 -0.003869 -0.005833
9.922490 9.565808 -0.002120 0.006671
8.830742 9.117877 -0.006157 0.003330
10.200590 7.657681 0.006753 0.001842
10.038924 12.263663 0.006997 -0.000220
10.760088 8.355496 0.003708 0.005937
11.413304 10.962570 -0.006294 -0.003063
12.290691 10.849081 0.000738 -0.006961
10.096418 8.683356 -0.004423 -0.005426
8.042880 7.669846 0.005777 -0.003954
9.651628 9.048268 0.004408 0.005438
9.952365 12.299019 -0.002313 0.006607
8.438710 8.172301 -0.004379 0.005461
8.419930 7.780784 0.006758 0.001823
7.929960 9.896585 -0.004376 0.005464
12.356278 12.406187 -0.006987 0.000427
11.155175 10.530926 0.006874 -0.001321
10.899384 8.927546 0.003623 0.005990
8.281378 7.887864 -0.006697 -0.002036
8.541358 10.010298 0.006269 0.003114
7.764660 7.837203 -0.001414 -0.006856
9.966578 8.979126 0.005500 0.004330
8.523564 11.989637 0.003961 0.005771
8.372947 10.417716 -0.006382 -0.002876
10.911428 11.962009 -0.002337 0.006598
10.107558 8.094284 -0.002029 -0.006699
7.866858 8.594151 0.002280 0.006618
9.522907 12.307789 0.006199 -0.003251
10.156770 9.235541 -0.001751 -0.006778
12.229717 7.872644 -0.006300 0.003050
9.188296 10.065397 -0.006868 -0.001351
10.191171 7.871627 0.006996 -0.000235
9.563872 11.765537 0.006986 0.000435
7.607105 11.057445 0.005705 -0.004057
7.601396 7.534566 -0.003757 -0.005906
10.101569 8.233772 -0.002391 0.006579
8.161115 8.199965 -0.004291 0.005531
11.361861 7.638866 -0.000068 0.007000
12.013276 11.577024 0.006952 -0.000822
11.745365 11.444460 -0.004831 -0.005066
9.610963 12.009651 -0.005259 -0.004620
8.420270 7.925419 -0.000059 -0.007000
10.481261 7.729445 0.002986 -0.006331
7.574368 9.261012 0.006162 -0.003320
10.794353 9.253690 0.000996 -0.006929
9.637934 8.396939 0.006981 -0.000514
11.556643 11.676970 0.004646 0.005236
11.356695 9.732715 -0.006748 0.001861
7.641186 8.178087 0.005565 -0.004246
10.712503 9.348876 0.004016 0.005734
12.140085 7.533685 0.006174 0.003298
9.219753 10.585893 0.003721 0.005929
12.129021 12.180149 0.002668 0.006472
12.431368 11.904755 -0.004935 -0.004964
11.523872 7.677349 0.006939 -0.000919
9.366691 10.185773 0.005463 -0.004377
8.083688 10.578542 0.000616 0.006973
10.377645 11.971659 0.006634 -0.002233
8.961979 9.655313 -0.001152 -0.006905
11.207430 9.263844 0.004211 0.005592
11.355154 10.054622 0.001659 0.006801
10.932445 9.462848 -0.000804 0.006954
11.244958 9.412956 -0.006896 0.001201
9.728896 9.388851 -0.002066 0.006688
8.128256 8.291367 -0.006185 -0.003278
9.390794 10.289705 0.001628 -0.006808
8.387635 11.128850 0.004605 -0.005272
8.313908 8.628527 -0.005179 0.004710
10.432820 7.529674 0.006177 -0.003293
10.596860 10.575903 0.006999 0.000103
11.292825 12.413736 -0.000657 -0.006969
9.382703 7.883859 -0.003866 0.005836
8.942095 11.647919 0.005981 0.003637
9.643330 9.885204 0.006727 0.001935
10.695539 12.464707 0.003452 0.006090
11.192938 12.266833 -0.006830 0.001534
10.944384 8.581298 -0.006297 0.003058
11.054118 7.697955 -0.006426 0.002776
8.149278 9.106223 0.003326 -0.006160
9.639346 8.041498 0.006377 0.002886
8.717776 12.229093 0.000953 -0.006935
7.750777 7.526992 -0.002412 0.006571
11.478510 10.776785 0.006261 0.003131
8.711635 7.843717 0.005923 -0.003731
8.740288 8.607017 0.001269 -0.006884
7.713542 10.940250 -0.001407 0.006857
7.963232 7.613672 -0.003617 -0.005993
9.967215 9.645656 -0.004399 -0.005445
9.935197 10.871954 0.005657 0.004123
10.431445 8.531252 0.005713 -0.004045
9.120543 9.071142 0.005921 0.003734
11.730680 8.657918 -0.006315 0.003021
7.991707 9.288101 -0.006403 -0.002829
10.982229 12.457006 -0.004933 -0.004966
12.273465 8.201755 0.002548 -0.006520
11.850895 9.701449 0.006794 -0.001684
11.263054 7.878584 -0.002631 -0.006487
9.283342 12.076753 0.005560 0.004252
11.927069 9.890034 0.006995 -0.000264
11.418921 9.866945 -0.000584 0.006976
7.672833 12.149077 0.004134 -0.005649
8.248234 11.487990 0.002707 0.006456
8.189129 8.501258 -0.000038 -0.007000
8.313303 9.072983 -0.005906 0.003757
10.950422 11.596336 -0.006411 0.002811
7.590774 7.576854 0.002557 0.006516
12.267119 10.319654 -0.004820 0.005076
10.665311 10.000449 0.006305 -0.003041
8.369737 10.194375 -0.001592 0.006817
11.020102 8.253683 -0.004884 -0.005015
11.748320 10.827608 0.001127 -0.006909
11.816227 12.086952 -0.005814 -0.003898
9.671642 11.683636 -0.001097 0.006914
8.174718 10.077698 -0.004325 -0.005504
9.758276 10.557566 0.006650 0.002187
11.588139 7.560490 -0.006212 0.003226
9.363427 9.092142 0.006955 0.000795
9.356945 11.475868 0.003871 -0.005832
9.479202 7.844628 0.002961 -0.006343
10.321090 10.442260 0.006640 0.002215
11.069731 8.293090 0.006059 0.003505
9.256392 11.620564 -0.000675 0.006967
11.089684 10.402267 -0.003128 0.006262
10.885977 8.704942 -0.003046 -0.006303
11.847931 9.326016 0.006960 -0.000751
10.330870 11.034643 0.004213 0.005590
9.174635 8.009302 0.005017 0.004882
9.235201 8.376834 0.004667 -0.005218
9.211600 9.142858 0.001193 -0.006898
10.562054 9.416536 0.001737 0.006781
11.302462 10.492223 -0.001566 0.006823
12.303317 10.625456 -0.003142 0.006255
12.352551 10.140826 -0.002212 0.006641
10.349520 11.181987 -0.003423 -0.006106
10.817642 9.934927 0.006453 -0.002714
7.584197 10.118146 0.000315 -0.006993
10.070833 10.579410 -0.003223 -0.006214
11.519025 12.067232 -0.003203 -0.006224
12.309534 11.715670 -0.004744 0.005147
9.510635 10.487390 -0.005621 -0.004172
8.167249 12.282999 0.006625 -0.002261
12.259468 9.174342 0.004029 -0.005724
10.913242 7.501821 0.005794 0.003928
10.965584 8.951865 -0.003507 0.006058
10.380978 11.909964 0.006219 0.003213
9.536482 9.008838 0.000168 0.006998
9.882336 10.127792 0.007000 0.000079
9.671986 9.953783 -0.000668 0.006968
7.563647 11.119508 0.002272 -0.006621
7.747248 10.432424 -0.006750 -0.001855
11.591990 9.828186 -0.002774 0.006427
8.897980 11.234182 -0.006567 -0.002423
9.413399 9.081492 -0.002516 0.006532
11.027494 10.218868 -0.006005 0.003597
12.038115 8.470354 -0.006562 -0.002436
10.948077 7.897995 -0.003315 0.006165
12.427582 12.320297 -0.004863 -0.005035
9.123630 9.817068 0.005247 0.004634
11.628113 10.214326 0.006231 -0.003190
11.492176 11.120416 -0.004024 -0.005728
9.520348 11.753789 -0.005817 0.003894
7.964791 7.997224 -0.006769 -0.001785
10.797827 8.920856 -0.004435 0.005416
11.833728 12.252087 0.002857 0.006390
10.935895 10.691620 -0.005141 -0.004750
11.308132 10.118174 -0.006973 -0.000610
10.879058 9.679963 -0.002056 -0.006691
10.393696 10.655302 0.001893 0.006739
11.540751 7.865545 0.000601 0.006974
10.236173 8.941522 0.006662 -0.002150
11.621426 7.799679 0.000728 -0.006962
11.971708 7.903475 0.006416 -0.002800
11.475737 11.147608 0.006984 0.000468
7.755889 9.752409 0.006570 0.002416
8.186312 8.176422 0.004676 0.005209
9.439057 11.748437 -0.005915 -0.003743
8.906900 9.677801 0.006963 -0.000718
9.178710 7.918696 0.001498 0.006838
10.227993 8.675041 0.003346 -0.006148
10.645495 11.288353 -0.004695 0.005192
7.622222 7.857426 0.001922 -0.006731
8.357101 11.579842 -0.006869 0.001349
8.049277 7.677501 0.005903 0.003763
8.157588 7.754735 0.002407 0.006573
7.690545 8.694610 -0.002801 -0.006415
10.195999 9.181818 -0.003770 -0.005898
7.625060 11.128472 0.005560 -0.004252
11.876186 8.164465 0.002096 -0.006679
9.059446 9.685939 0.005853 -0.003840
9.055176 12.287539 -0.004355 0.005480
10.322655 9.109334 0.004828 0.005069
10.761327 11.120834 -0.003925 0.005796
11.101693 8.731713 0.004629 0.005251
11.492554 8.314329 0.000509 0.006981
9.007027 11.233597 -0.004414 -0.005433
9.585146 7.736006 0.004650 0.005233
7.768400 10.617054 0.002159 0.006659
11.437355 8.040610 -0.005396 0.004459
12.071524 7.906416 0.006305 0.003042
10.471321 11.889549 -0.001720 0.006785
9.495283 12.474663 0.001842 -0.006753
10.586039 10.676289 -0.003429 -0.006102
10.354862 9.150932 -0.002239 -0.006632
12.376959 9.928267 0.000571 -0.006977
8.090516 11.357765 -0.006574 0.002404
10.228009 12.413465 -0.006010 -0.003588
10.123890 9.760959 -0.001737 -0.006781
7.854949 10.680912 0.005861 0.003828
8.784804 10.909868 -0.004115 -0.005663
12.075686 11.392746 0.002573 -0.006510
11.993034 9.639035 -0.006972 -0.000631
11.595412 7.994453 -0.006812 -0.001612
11.777054 8.640656 -0.000848 -0.006948
10.075371 11.583453 -0.004134 0.005649
12.169879 9.036924 0.000825 -0.006951
8.278940 10.155305 0.002494 0.006541
10.214242 10.016057 -0.006947 0.000862
7.587116 10.961914 -0.006321 0.003008
7.932045 11.084497 0.006773 0.001769
12.318079 8.584264 0.006235 0.003182
7.915775 9.852337 -0.006444 -0.002733
10.338067 8.527189 0.005425 -0.004424
9.917238 9.440919 0.004369 0.005469
10.939945 8.997457 0.004654 0.005229
12.367538 10.473503 -0.004705 -0.005183
10.442179 12.483552 -0.006656 -0.002166
9.638420 8.743669 0.003457 0.006087
